Total method loc: 10188
Total method aloc: 13870.30
Code compression rate: 26.55%
==============================
method	sloc	dloc	ncalls
com/android/deskclock/SnoozeLengthDialog.onPrepareDialogBuilder:(Landroid/app/AlertDialog$Builder;)V	2	2.00	1
com/android/deskclock/SnoozeLengthDialog.onSetInitialValue:(Z;Ljava/lang/Object;)V	10	6.00	1
com/android/deskclock/SnoozeLengthDialog.setSummary:()V	1	1.00	2
com/android/deskclock/SnoozeLengthDialog.updateDays:()V	1	1.00	2
com/android/deskclock/TimerRingService$.onCallStateChanged:(I;Ljava/lang/String;)V	2	1.50	1
com/android/deskclock/TimerRingService.onBind:(Landroid/content/Intent;)Landroid/os/IBinder	1	1.00	1
com/android/deskclock/TimerRingService.onStartCommand:(Landroid/content/Intent;I;I;)I	6	5.00	1
com/android/deskclock/TimerRingService.onAudioFocusChange:(I;)V	0	0.00	1
com/android/deskclock/TimerRingService.onCreate:()V	3	3.00	1
com/android/deskclock/TimerRingService.onDestroy:()V	3	3.00	1
com/android/deskclock/TimerRingService.play:()V	31	27.50	1
com/android/deskclock/TimerRingService$.onError:(Landroid/media/MediaPlayer;I;I;)Z	5	5.00	1
com/android/deskclock/TimerRingService.setDataSourceFromResource:(Landroid/content/res/Resources;Landroid/media/MediaPlayer;I;)V	4	3.00	2
com/android/deskclock/TimerRingService.startAlarm:(Landroid/media/MediaPlayer;)V	7	4.50	2
com/android/deskclock/TimerRingService.stop:()V	10	4.75	1
com/android/deskclock/TimerSetupView.<init>:(Landroid/content/Context;)V	1	1.00	1
com/android/deskclock/TimerSetupView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	4	4.00	1
com/android/deskclock/TimerSetupView.onLongClick:(Landroid/view/View;)Z	6	4.00	1
com/android/deskclock/TimerSetupView.getTime:()I	1	1.00	1
com/android/deskclock/TimerSetupView.doOnClick:(Landroid/view/View;)V	18	7.50	1
com/android/deskclock/TimerSetupView.onClick:(Landroid/view/View;)V	3	3.00	1
com/android/deskclock/TimerSetupView.onFinishInflate:()V	27	25.50	1
com/android/deskclock/TimerSetupView.onMeasure:(I;I;)V	3	2.50	1
com/android/deskclock/TimerSetupView.registerStartButton:(Landroid/widget/Button;)V	1	1.00	1
com/android/deskclock/TimerSetupView.reset:()V	4	3.50	4
com/android/deskclock/TimerSetupView.restoreEntryState:(Landroid/os/Bundle;Ljava/lang/String;)V	7	3.63	1
com/android/deskclock/TimerSetupView.saveEntryState:(Landroid/os/Bundle;Ljava/lang/String;)V	1	1.00	1
com/android/deskclock/TimerSetupView.setLeftRightEnabled:(Z;)V	5	4.00	1
com/android/deskclock/TimerSetupView.setMarginsAfterMeasure:()V	5	4.00	1
com/android/deskclock/TimerSetupView.updateDeleteButton:()V	3	2.50	3
com/android/deskclock/TimerSetupView.updateStartButton:()V	3	2.50	3
com/android/deskclock/TimerSetupView.updateTime:()V	1	1.00	5
com/android/deskclock/ToastMaster.<init>:()V	0	0.00	1
com/android/deskclock/ToastMaster.cancelToast:()V	3	2.50	1
com/android/deskclock/ToastMaster.setToast:(Landroid/widget/Toast;)V	3	2.50	2
com/android/deskclock/Utils$ScreensaverMoveSaverRunnable.<init>:(Landroid/os/Handler;)V	5	5.00	2
com/android/deskclock/Utils$ScreensaverMoveSaverRunnable$.getInterpolation:(F;)F	1	1.00	2
com/android/deskclock/Utils$ScreensaverMoveSaverRunnable.registerViews:(Landroid/view/View;Landroid/view/View;)V	2	2.00	2
com/android/deskclock/Utils$ScreensaverMoveSaverRunnable.run:()V	55	20.38	2
com/android/deskclock/Utils.uriWithAddedParameters:(Landroid/content/Context;Landroid/net/Uri;)Landroid/net/Uri	12	8.50	1
com/android/deskclock/Utils.setClockStyle:(Landroid/content/Context;Landroid/view/View;Landroid/view/View;Ljava/lang/String;)Landroid/view/View	13	10.00	3
com/android/deskclock/Utils.isKitKatOrLater:()Z	1	1.00	4
com/android/deskclock/Utils.loadCitiesFromXml:(Landroid/content/Context;)[Lcom/android/deskclock/worldclock/CityObj	12	10.50	2
com/android/deskclock/Utils.calculateRadiusOffset:(Landroid/content/res/Resources;)F	7	4.50	1
com/android/deskclock/Utils.calculateRadiusOffset:(F;F;F;)F	1	1.00	3
com/android/deskclock/Utils.getGrayColorId:()I	1	1.00	1
com/android/deskclock/Utils.getPressedColorId:()I	1	1.00	2
com/android/deskclock/Utils.get12ModeFormat:(I;)Ljava/lang/CharSequence	13	12.00	3
com/android/deskclock/Utils.get24ModeFormat:()Ljava/lang/CharSequence	2	2.00	3
com/android/deskclock/Utils.getCityName:(Lcom/android/deskclock/worldclock/CityObj;Lcom/android/deskclock/worldclock/CityObj;)Ljava/lang/String	1	1.00	2
com/android/deskclock/Utils.getGMTHourOffset:(Ljava/util/TimeZone;Z;)Ljava/lang/String	15	11.25	1
com/android/deskclock/Utils.getAlarmOnQuarterHour:()J	11	10.50	2
com/android/deskclock/Utils.getTimeNow:()J	1	1.00	30
com/android/deskclock/Utils.cancelMidnightUpdater:(Landroid/os/Handler;Ljava/lang/Runnable;)V	3	2.50	2
com/android/deskclock/Utils.cancelQuarterHourUpdater:(Landroid/os/Handler;Ljava/lang/Runnable;)V	3	2.50	1
com/android/deskclock/Utils.cancelTimesUpNotifications:(Landroid/content/Context;)V	3	3.00	1
com/android/deskclock/Utils.clearSwSharedPref:(Landroid/content/SharedPreferences;)V	10	9.00	2
com/android/deskclock/Utils.dimClockView:(Z;Landroid/view/View;)V	4	4.00	2
com/android/deskclock/Utils.prepareHelpMenuItem:(Landroid/content/Context;Landroid/view/MenuItem;)V	10	9.00	3
com/android/deskclock/Utils.refreshAlarm:(Landroid/content/Context;Landroid/view/View;)V	9	7.00	9
com/android/deskclock/Utils.setMidnightUpdater:(Landroid/os/Handler;Ljava/lang/Runnable;)V	9	8.50	6
com/android/deskclock/Utils.setQuarterHourUpdater:(Landroid/os/Handler;Ljava/lang/Runnable;)V	8	7.00	3
com/android/deskclock/Utils.setTimeFormat:(Landroid/widget/TextClock;I;)V	3	2.00	6
com/android/deskclock/Utils.showInUseNotifications:(Landroid/content/Context;)V	3	3.00	3
com/android/deskclock/Utils.showTimesUpNotifications:(Landroid/content/Context;)V	3	3.00	1
com/android/deskclock/Utils.updateDate:(Ljava/lang/String;Ljava/lang/String;Landroid/view/View;)V	12	8.00	9
