Total method loc: 8777.0
Total method aloc: 12259.75
Code compression rate: 28.4080017944901%
==============================
method	sloc	dloc	ncalls
com/github/mobile/ui/issue/LabelsDialog$.run:(Landroid/accounts/Account;)Ljava/util/List	6	5.50	1
com/github/mobile/ui/issue/LabelsDialog$.execute:()V	2	2.00	1
com/github/mobile/ui/issue/LabelsDialog$.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/issue/LabelsDialog$.onSuccess:(Ljava/util/List;)V	2	2.00	1
com/github/mobile/ui/issue/LabelsDialog.show:(Ljava/util/Collection;)V	13	8.13	4
com/github/mobile/ui/issue/LabelsDialogFragment$LabelListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/Label;[Z;)V	3	3.00	1
com/github/mobile/ui/issue/LabelsDialogFragment$LabelListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/LabelsDialogFragment$LabelListAdapter.onItemClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)V	2	2.00	1
com/github/mobile/ui/issue/LabelsDialogFragment$LabelListAdapter.update:(I;Lorg/eclipse/egit/github/core/Label;)V	2	2.00	1
com/github/mobile/ui/issue/LabelsDialogFragment.onCreateDialog:(Landroid/os/Bundle;)Landroid/app/Dialog	25	22.88	1
com/github/mobile/ui/issue/LabelsDialogFragment.getChoices:()Ljava/util/ArrayList	1	1.00	2
com/github/mobile/ui/issue/LabelsDialogFragment.getSelected:(Landroid/os/Bundle;)Ljava/util/ArrayList	1	1.00	3
com/github/mobile/ui/issue/LabelsDialogFragment.onClick:(Landroid/content/DialogInterface;I;)V	6	5.00	1
com/github/mobile/ui/issue/LabelsDialogFragment.onResult:(I;)V	9	7.75	1
com/github/mobile/ui/issue/LabelsDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;Ljava/util/ArrayList;[Z;)V	4	4.00	1
com/github/mobile/ui/issue/MilestoneDialog.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;Lorg/eclipse/egit/github/core/service/MilestoneService;)V	4	4.00	3
com/github/mobile/ui/issue/MilestoneDialog.getMilestoneNumber:(Ljava/lang/String;)I	6	4.25	1
com/github/mobile/ui/issue/MilestoneDialog.getMilestones:()Ljava/util/List	1	1.00	1
com/github/mobile/ui/issue/MilestoneDialog.load:(Lorg/eclipse/egit/github/core/Milestone;)V	25	25.00	1
com/github/mobile/ui/issue/MilestoneDialog$.run:(Landroid/accounts/Account;)Ljava/util/ArrayList	7	7.00	1
com/github/mobile/ui/issue/MilestoneDialog$$.compare:(Lorg/eclipse/egit/github/core/Milestone;Lorg/eclipse/egit/github/core/Milestone;)I	1	1.00	0
com/github/mobile/ui/issue/MilestoneDialog$.execute:()V	2	2.00	1
com/github/mobile/ui/issue/MilestoneDialog$.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/issue/MilestoneDialog$.onSuccess:(Ljava/util/ArrayList;)V	3	3.00	1
com/github/mobile/ui/issue/MilestoneDialog.show:(Lorg/eclipse/egit/github/core/Milestone;)V	10	6.00	4
com/github/mobile/ui/issue/MilestoneDialogFragment$MilestoneListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/Milestone;I;)V	3	3.00	1
com/github/mobile/ui/issue/MilestoneDialogFragment$MilestoneListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/MilestoneDialogFragment$MilestoneListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/issue/MilestoneDialogFragment$MilestoneListAdapter.update:(I;Lorg/eclipse/egit/github/core/Milestone;)V	7	6.00	1
com/github/mobile/ui/issue/MilestoneDialogFragment.onCreateDialog:(Landroid/os/Bundle;)Landroid/app/Dialog	19	18.50	1
com/github/mobile/ui/issue/MilestoneDialogFragment$.onItemClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)V	1	1.00	1
com/github/mobile/ui/issue/MilestoneDialogFragment.getChoices:()Ljava/util/ArrayList	1	1.00	2
com/github/mobile/ui/issue/MilestoneDialogFragment.getSelected:(Landroid/os/Bundle;)Lorg/eclipse/egit/github/core/Milestone	1	1.00	3
com/github/mobile/ui/issue/MilestoneDialogFragment.onClick:(Landroid/content/DialogInterface;I;)V	10	7.50	1
com/github/mobile/ui/issue/MilestoneDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;Ljava/util/ArrayList;I;)V	1	1.00	1
com/github/mobile/ui/issue/RepositoryIssueListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/Issue;Lcom/github/mobile/util/AvatarLoader;)V	1	1.00	1
com/github/mobile/ui/issue/RepositoryIssueListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	4	4.00	1
com/github/mobile/ui/issue/RepositoryIssueListAdapter.getNumber:(Lorg/eclipse/egit/github/core/Issue;)I	1	1.00	1
com/github/mobile/ui/issue/RepositoryIssueListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/RepositoryIssueListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/issue/RepositoryIssueListAdapter.update:(I;Lorg/eclipse/egit/github/core/Issue;)V	7	7.00	1
com/github/mobile/ui/issue/SearchIssueListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/SearchIssue;Lcom/github/mobile/util/AvatarLoader;)V	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	7	6.50	1
com/github/mobile/ui/issue/SearchIssueListAdapter.getNumber:(Lorg/eclipse/egit/github/core/SearchIssue;)I	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListAdapter.update:(I;Lorg/eclipse/egit/github/core/SearchIssue;)V	11	10.00	1
com/github/mobile/ui/issue/SearchIssueListFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	9	9.00	1
com/github/mobile/ui/issue/SearchIssueListFragment$.loadData:()Ljava/util/List	7	6.50	1
com/github/mobile/ui/issue/SearchIssueListFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListFragment.setQuery:(Ljava/lang/String;)Lcom/github/mobile/ui/issue/SearchIssueListFragment	2	2.00	1
com/github/mobile/ui/issue/SearchIssueListFragment.compare:(Lorg/eclipse/egit/github/core/SearchIssue;Lorg/eclipse/egit/github/core/SearchIssue;)I	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/issue/SearchIssueListFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/issue/SearchIssueListFragment.onCreate:(Landroid/os/Bundle;)V	4	3.50	1
com/github/mobile/ui/issue/SearchIssueListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	3	3.00	1
com/github/mobile/ui/ref/BranchFileViewActivity.createIntent:(Lorg/eclipse/egit/github/core/Repository;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent	6	6.00	1
com/github/mobile/ui/ref/BranchFileViewActivity.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	3	3.00	1
com/github/mobile/ui/ref/BranchFileViewActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	15	10.50	1
com/github/mobile/ui/ref/BranchFileViewActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	28	13.50	1
com/github/mobile/ui/ref/BranchFileViewActivity.loadContent:()V	23	23.00	1
com/github/mobile/ui/ref/BranchFileViewActivity$.onException:(Ljava/lang/Exception;)V	5	5.00	1
com/github/mobile/ui/ref/BranchFileViewActivity$.onSuccess:(Lorg/eclipse/egit/github/core/Blob;)V	10	7.50	1
com/github/mobile/ui/ref/BranchFileViewActivity.loadMarkdown:()V	7	7.00	2
com/github/mobile/ui/ref/BranchFileViewActivity.onCreate:(Landroid/os/Bundle;)V	17	17.00	1
com/github/mobile/ui/ref/BranchFileViewActivity.onLoadFinished:(Landroid/support/v4/content/Loader;Ljava/lang/CharSequence;)V	9	6.25	1
com/github/mobile/ui/ref/BranchFileViewActivity.onLoaderReset:(Landroid/support/v4/content/Loader;)V	0	0.00	1
com/github/mobile/ui/ref/BranchFileViewActivity.shareFile:()V	2	2.00	1
com/github/mobile/ui/ref/CodeTreeAdapter.<init>:(Landroid/app/Activity;)V	3	3.00	1
com/github/mobile/ui/ref/CodeTreeAdapter.initialize:(I;Landroid/view/View;)Landroid/view/View	12	10.50	1
com/github/mobile/ui/ref/CodeTreeAdapter.setIndented:(Z;)Lcom/github/mobile/ui/ref/CodeTreeAdapter	2	2.00	1
com/github/mobile/ui/ref/CodeTreeAdapter.getChildLayoutId:(I;)I	7	5.50	1
com/github/mobile/ui/ref/CodeTreeAdapter.getViewTypeCount:()I	1	1.00	1
com/github/mobile/ui/ref/CodeTreeAdapter.getChildViewIds:(I;)[I	7	5.50	1
com/github/mobile/ui/ref/CodeTreeAdapter.setItems:(Lcom/github/mobile/core/code/FullTree$Folder;)V	3	3.00	1
com/github/mobile/ui/ref/CodeTreeAdapter.update:(I;Ljava/lang/Object;I;)V	16	10.50	1
com/github/mobile/ui/ref/RefDialog.<init>:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;Lorg/eclipse/egit/github/core/service/DataService;)V	4	4.00	2
com/github/mobile/ui/ref/RefDialog.load:(Lorg/eclipse/egit/github/core/Reference;)V	24	24.00	1
com/github/mobile/ui/ref/RefDialog$.run:(Landroid/accounts/Account;)Ljava/util/List	7	5.75	1
com/github/mobile/ui/ref/RefDialog$.execute:()V	2	2.00	1
com/github/mobile/ui/ref/RefDialog$.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/ref/RefDialog$.onSuccess:(Ljava/util/List;)V	2	2.00	1
com/github/mobile/ui/ref/RefDialog.show:(Lorg/eclipse/egit/github/core/Reference;)V	16	8.25	3
com/github/mobile/ui/ref/RefDialogFragment$RefListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/Reference;I;)V	3	3.00	1
com/github/mobile/ui/ref/RefDialogFragment$RefListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	3	3.00	1
com/github/mobile/ui/ref/RefDialogFragment$RefListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/ref/RefDialogFragment$RefListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/ref/RefDialogFragment$RefListAdapter.update:(I;Lorg/eclipse/egit/github/core/Reference;)V	6	5.00	1
com/github/mobile/ui/ref/RefDialogFragment.onCreateDialog:(Landroid/os/Bundle;)Landroid/app/Dialog	18	17.50	1
com/github/mobile/ui/ref/RefDialogFragment$.onItemClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)V	1	1.00	1
com/github/mobile/ui/ref/RefDialogFragment.getChoices:()Ljava/util/ArrayList	1	1.00	2
com/github/mobile/ui/ref/RefDialogFragment.getSelected:(Landroid/os/Bundle;)Lorg/eclipse/egit/github/core/Reference	1	1.00	2
com/github/mobile/ui/ref/RefDialogFragment.onClick:(Landroid/content/DialogInterface;I;)V	7	5.50	1
com/github/mobile/ui/ref/RefDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;Ljava/util/ArrayList;I;)V	1	1.00	1
com/github/mobile/ui/repo/ContributorListAdapter.<init>:(Landroid/content/Context;[Lorg/eclipse/egit/github/core/Contributor;Lcom/github/mobile/util/AvatarLoader;)V	4	4.00	1
com/github/mobile/ui/repo/ContributorListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/repo/ContributorListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/repo/ContributorListAdapter.update:(I;Lorg/eclipse/egit/github/core/Contributor;)V	3	3.00	1
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/Repository;Ljava/util/concurrent/atomic/AtomicReference;)V	2	2.00	1
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	4	4.00	1
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.clearHeaders:()Lcom/github/mobile/ui/repo/DefaultRepositoryListAdapter	3	3.00	1
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.registerHeader:(Lorg/eclipse/egit/github/core/Repository;Ljava/lang/String;)Lcom/github/mobile/ui/repo/DefaultRepositoryListAdapter	2	2.00	3
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.registerNoSeparator:(Lorg/eclipse/egit/github/core/Repository;)Lcom/github/mobile/ui/repo/DefaultRepositoryListAdapter	2	2.00	3
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/repo/DefaultRepositoryListAdapter.update:(I;Lorg/eclipse/egit/github/core/Repository;)V	13	11.00	1
com/github/mobile/ui/repo/OrganizationLoader.<init>:(Landroid/app/Activity;Lcom/github/mobile/persistence/AccountDataManager;Lcom/google/inject/Provider;)V	3	3.00	1
com/github/mobile/ui/repo/OrganizationLoader.getAccountFailureData:()Ljava/util/List	1	1.00	1
com/github/mobile/ui/repo/OrganizationLoader.load:(Landroid/accounts/Account;)Ljava/util/List	9	9.00	1
com/github/mobile/ui/repo/RecentRepositories.<init>:(Landroid/content/Context;Lorg/eclipse/egit/github/core/User;)V	2	2.00	2
com/github/mobile/ui/repo/RecentRepositories.contains:(J;)Z	3	2.50	2
com/github/mobile/ui/repo/RecentRepositories.contains:(Lorg/eclipse/egit/github/core/Repository;)Z	1	1.00	4
com/github/mobile/ui/repo/RecentRepositories.add:(J;)Lcom/github/mobile/ui/repo/RecentRepositories	6	5.50	1
com/github/mobile/ui/repo/RecentRepositories.add:(Lorg/eclipse/egit/github/core/Repository;)Lcom/github/mobile/ui/repo/RecentRepositories	1	1.00	1
com/github/mobile/ui/repo/RecentRepositories.remove:(J;)Lcom/github/mobile/ui/repo/RecentRepositories	4	3.50	1
com/github/mobile/ui/repo/RecentRepositories.remove:(Lorg/eclipse/egit/github/core/Repository;)Lcom/github/mobile/ui/repo/RecentRepositories	1	1.00	1
com/github/mobile/ui/repo/RecentRepositories.save:()Lcom/github/mobile/ui/repo/RecentRepositories	4	3.50	1
com/github/mobile/ui/repo/RecentRepositories.saveAsync:()Lcom/github/mobile/ui/repo/RecentRepositories	8	5.00	2
com/github/mobile/ui/repo/RecentRepositories$.doInBackground:([Ljava/lang/Void;)Ljava/lang/Void	2	2.00	1
com/github/mobile/ui/repo/RecentRepositories.compare:(Lorg/eclipse/egit/github/core/Repository;Lorg/eclipse/egit/github/core/Repository;)I	16	10.75	1
com/github/mobile/ui/repo/RecentRepositories.getFile:(Landroid/content/Context;Lorg/eclipse/egit/github/core/User;)Ljava/io/File	1	1.00	1
com/github/mobile/ui/repo/RecentRepositories.load:()V	5	4.50	3
com/github/mobile/ui/repo/RecentRepositories.trim:()V	4	3.00	2
com/github/mobile/ui/repo/RepositoryContributorsActivity.createIntent:(Lorg/eclipse/egit/github/core/Repository;)Landroid/content/Intent	1	1.00	1
com/github/mobile/ui/repo/RepositoryContributorsActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	8	5.50	1
com/github/mobile/ui/repo/RepositoryContributorsActivity.onCreate:(Landroid/os/Bundle;)V	9	9.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	4	4.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment$.loadData:()Ljava/util/List	1	1.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	8	8.00	1
com/github/mobile/ui/repo/RepositoryContributorsFragment$.onSuccess:(Lorg/eclipse/egit/github/core/User;)V	3	2.50	1
com/github/mobile/ui/repo/RepositoryListAdapter.<init>:(I;Landroid/view/LayoutInflater;[Ljava/lang/Object;)V	2	2.00	3
com/github/mobile/ui/repo/RepositoryListAdapter.updateDetails:(Ljava/lang/String;Ljava/lang/String;I;I;Z;Z;Ljava/lang/String;)V	22	13.75	3
com/github/mobile/ui/repo/RepositoryListFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	10	10.00	1
com/github/mobile/ui/repo/RepositoryListFragment$.loadData:()Ljava/util/List	7	6.50	1
com/github/mobile/ui/repo/RepositoryListFragment.onListItemLongClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)Z	28	23.50	1
com/github/mobile/ui/repo/RepositoryListFragment$.onClick:(Landroid/view/View;)V	2	2.00	1
com/github/mobile/ui/repo/RepositoryListFragment$.onClick:(Landroid/view/View;)V	3	3.00	1
com/github/mobile/ui/repo/RepositoryListFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/repo/RepositoryListFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/repo/RepositoryListFragment.configureList:(Landroid/app/Activity;Landroid/widget/ListView;)V	3	3.00	1
com/github/mobile/ui/repo/RepositoryListFragment.onActivityCreated:(Landroid/os/Bundle;)V	9	8.00	1
com/github/mobile/ui/repo/RepositoryListFragment.onActivityResult:(I;I;Landroid/content/Intent;)V	4	3.00	1
com/github/mobile/ui/repo/RepositoryListFragment.onDetach:()V	4	3.50	1
com/github/mobile/ui/repo/RepositoryListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	4	3.50	1
com/github/mobile/ui/repo/RepositoryListFragment.onOrganizationSelected:(Lorg/eclipse/egit/github/core/User;)V	10	7.25	1
com/github/mobile/ui/repo/RepositoryListFragment.onSaveInstanceState:(Landroid/os/Bundle;)V	4	3.50	1
com/github/mobile/ui/repo/RepositoryListFragment.onStop:()V	3	2.50	1
com/github/mobile/ui/repo/RepositoryListFragment.updateHeaders:(Ljava/util/List;)V	37	26.50	2
com/github/mobile/ui/repo/RepositoryListFragment.viewUser:(Lorg/eclipse/egit/github/core/User;)V	2	1.50	1
com/github/mobile/ui/repo/RepositoryNewsFragment.viewUser:(Lorg/eclipse/egit/github/core/User;)Z	4	3.00	2
com/github/mobile/ui/repo/RepositoryNewsFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/repo/RepositoryNewsFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/repo/RepositoryNewsFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/repo/RepositoryNewsFragment.viewIssue:(Lorg/eclipse/egit/github/core/Issue;Lorg/eclipse/egit/github/core/Repository;)V	1	1.00	1
com/github/mobile/ui/repo/RepositoryNewsFragment.viewRepository:(Lorg/eclipse/egit/github/core/Repository;)V	2	1.50	1
com/github/mobile/ui/repo/RepositoryNewsFragment.viewUser:(Lcom/github/mobile/core/user/UserEventMatcher$UserPair;)V	2	1.50	1
com/github/mobile/ui/repo/RepositoryPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;Z;)V	3	3.00	1
com/github/mobile/ui/repo/RepositoryPagerAdapter.getItem:(I;)Landroid/support/v4/app/Fragment	13	9.50	1
com/github/mobile/ui/repo/RepositoryPagerAdapter.onBackPressed:()Z	1	1.00	1
com/github/mobile/ui/repo/RepositoryPagerAdapter.onDialogResult:(I;I;I;Landroid/os/Bundle;)Lcom/github/mobile/ui/repo/RepositoryPagerAdapter	5	4.00	1
com/github/mobile/ui/repo/RepositoryPagerAdapter.getCount:()I	1	1.00	1
com/github/mobile/ui/repo/RepositoryPagerAdapter.getPageTitle:(I;)Ljava/lang/CharSequence	11	8.50	1
com/github/mobile/ui/repo/RepositoryViewActivity.createIntent:(Lorg/eclipse/egit/github/core/Repository;)Landroid/content/Intent	1	1.00	11
com/github/mobile/ui/repo/RepositoryViewActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	2	2.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	21	14.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.onPrepareOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	4	4.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.onSearchRequested:()Z	7	4.50	1
com/github/mobile/ui/repo/RepositoryViewActivity.createAdapter:()Lcom/github/mobile/ui/repo/RepositoryPagerAdapter	1	1.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.getContentView:()I	1	1.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.getIcon:(I;)Ljava/lang/String	11	8.50	1
com/github/mobile/ui/repo/RepositoryViewActivity.checkStarredRepositoryStatus:()V	9	9.00	2
com/github/mobile/ui/repo/RepositoryViewActivity$.onSuccess:(Ljava/lang/Boolean;)V	4	4.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.configurePager:()V	5	5.00	2
com/github/mobile/ui/repo/RepositoryViewActivity.onBackPressed:()V	2	1.50	1
com/github/mobile/ui/repo/RepositoryViewActivity.onCreate:(Landroid/os/Bundle;)V	26	18.00	1
com/github/mobile/ui/repo/RepositoryViewActivity$.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/repo/RepositoryViewActivity$.onSuccess:(Lorg/eclipse/egit/github/core/Repository;)V	3	3.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.onDialogResult:(I;I;Landroid/os/Bundle;)V	1	1.00	1
com/github/mobile/ui/repo/RepositoryViewActivity.shareRepository:()V	5	4.50	1
com/github/mobile/ui/repo/RepositoryViewActivity.starRepository:()V	24	13.00	1
com/github/mobile/ui/repo/RepositoryViewActivity$.onException:(Ljava/lang/Exception;)V	2	2.00	1
com/github/mobile/ui/repo/RepositoryViewActivity$.onSuccess:(Ljava/lang/Void;)V	3	3.00	1
com/github/mobile/ui/repo/RepositoryViewActivity$.onException:(Ljava/lang/Exception;)V	2	2.00	1
com/github/mobile/ui/repo/RepositoryViewActivity$.onSuccess:(Ljava/lang/Void;)V	3	3.00	1
com/github/mobile/ui/repo/UserRepositoryListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/Repository;Lorg/eclipse/egit/github/core/User;)V	2	2.00	1
com/github/mobile/ui/repo/UserRepositoryListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	4	4.00	1
com/github/mobile/ui/repo/UserRepositoryListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/repo/UserRepositoryListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/repo/UserRepositoryListAdapter.update:(I;Lorg/eclipse/egit/github/core/Repository;)V	6	5.50	1
com/github/mobile/ui/repo/UserRepositoryListFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.createPager:()Lcom/github/mobile/core/ResourcePager	7	7.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment$.getId:(Lorg/eclipse/egit/github/core/Repository;)Ljava/lang/Object	1	1.00	0
com/github/mobile/ui/repo/UserRepositoryListFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.getLoadingMessage:()I	1	1.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.onActivityResult:(I;I;Landroid/content/Intent;)V	4	3.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/repo/UserRepositoryListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	2	2.00	1
com/github/mobile/ui/search/RepositorySearchSuggestionsProvider.<init>:()V	1	1.00	1
com/github/mobile/ui/search/RepositorySearchSuggestionsProvider.suggestions:(Landroid/content/Context;)Landroid/provider/SearchRecentSuggestions	1	1.00	2
com/github/mobile/ui/search/RepositorySearchSuggestionsProvider.clear:(Landroid/content/Context;)V	1	1.00	1
com/github/mobile/ui/search/RepositorySearchSuggestionsProvider.save:(Landroid/content/Context;Ljava/lang/String;)V	1	1.00	1
com/github/mobile/ui/search/SearchActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	2	2.00	1
com/github/mobile/ui/search/SearchActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	15	10.00	1
com/github/mobile/ui/search/SearchActivity.createAdapter:()Lcom/github/mobile/ui/search/SearchPagerAdapter	1	1.00	1
com/github/mobile/ui/search/SearchActivity.getContentView:()I	1	1.00	1
com/github/mobile/ui/search/SearchActivity.getIcon:(I;)Ljava/lang/String	7	5.50	1
com/github/mobile/ui/search/SearchActivity.configurePager:()V	3	3.00	1
com/github/mobile/ui/search/SearchActivity.findFragments:()V	4	2.50	1
com/github/mobile/ui/search/SearchActivity.handleIntent:(Landroid/content/Intent;)V	2	1.50	2
com/github/mobile/ui/search/SearchActivity.onCreate:(Landroid/os/Bundle;)V	6	6.00	1
com/github/mobile/ui/search/SearchActivity.onNewIntent:(Landroid/content/Intent;)V	2	2.00	1
com/github/mobile/ui/search/SearchActivity.search:(Ljava/lang/String;)V	8	6.00	1
com/github/mobile/ui/search/SearchPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;)V	2	2.00	1
com/github/mobile/ui/search/SearchPagerAdapter.getItem:(I;)Landroid/support/v4/app/Fragment	7	5.50	1
com/github/mobile/ui/search/SearchPagerAdapter.getCount:()I	1	1.00	1
com/github/mobile/ui/search/SearchPagerAdapter.getPageTitle:(I;)Ljava/lang/CharSequence	7	5.50	1
com/github/mobile/ui/search/SearchRepositoryListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/SearchRepository;)V	1	1.00	1
com/github/mobile/ui/search/SearchRepositoryListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	3	3.00	1
com/github/mobile/ui/search/SearchRepositoryListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/search/SearchRepositoryListAdapter.getItemId:(I;)J	2	2.00	1
